author,title,description,url,date
ELDAR EMRIC Associated Press,"As infections rise, Sarajevo's hospitals feel the pressure","As Bosnia faces soaring coronavirus infections, pressure has grown on hospitals in the capital of Sarajevo that have struggled with rising numbers of patients",https://abcnews.go.com/Health/wireStory/infections-rise-sarajevos-hospitals-feel-pressure-76539571,2021-03-18T17:59:12Z
DANICA KIRKA Associated Press,UK lobbying scandal snares ex-PM Cameron; govt starts probe,The controversy over former British Prime Minister David Cameron’s lobbying on behalf of a now-bankrupt financial services firm has deepened,https://abcnews.go.com/Business/wireStory/uk-lobbying-scandal-snares-pm-cameron-govt-starts-77021697,2021-04-12T14:52:45Z
The Associated Press,The Latest: Portugal tightens COVID-19 flight restrictions,"Portugal is tightening its flight restrictions due to COVID-19, introducing stricter limits on arrivals from other European Union countries where the pandemic has worsened",https://abcnews.go.com/Business/wireStory/latest-portugal-tightens-covid-19-flight-restrictions-76744273,2021-03-29T09:30:00Z
PHILIP MARCELO Associated Press,"A year into pandemic, veterans halls 'barely hanging' on",Local bars and halls run by Veterans of Foreign Wars and American Legion posts have fallen on hard times during the coronavirus pandemic,https://abcnews.go.com/Business/wireStory/year-pandemic-veterans-halls-barely-hanging-76590131,2021-03-21T14:23:31Z
The Associated Press,"Global trade rebounding, lagging vaccinations pose threat",World trade will pick up this year but has a long way to go to reach pre-pandemic levels,https://abcnews.go.com/Business/wireStory/global-trade-rebounding-lagging-vaccinations-pose-threat-76790348,2021-03-31T15:14:15Z
EDITH M. LEDERER Associated Press,UN chief urges wealth tax of those who profited during COVID,The United Nations chief says the world’s failure to unite on tackling COVID-19 has created wide inequalities,https://abcnews.go.com/US/wireStory/chief-urges-wealth-tax-profited-covid-77029588,2021-04-12T20:50:22Z
KIMBERLEE KRUESI Associated Press,Background checks no longer required for Tennessee gunowners,Tennessee has become the latest state to allow most adults 21 and older carry handguns without first clearing a background check and training,https://abcnews.go.com/US/wireStory/background-checks-longer-required-tennessee-gunowners-76954350,2021-04-08T19:57:17Z
ZEKE MILLER Associated Press,"Biden, CDC director warn of virus rebound if nation lets up",President Joe Biden and CDC Director Dr. Rochelle Walensky are making impassioned pleas to Americans not to let their guard down in the fight against COVID-19,https://abcnews.go.com/Health/wireStory/biden-cdc-director-warn-virus-rebound-nation-lets-76762180,2021-03-30T04:04:30Z
The Associated Press,Relative: Republic of Congo opposition candidate Guy Brice Parfait Kolelas hospitalized with COVID-19 on eve of election,Relative: Republic of Congo opposition candidate Guy Brice Parfait Kolelas hospitalized with COVID-19 on eve of election,https://abcnews.go.com/International/wireStory/relative-republic-congo-opposition-candidate-guy-brice-parfait-76581515,2021-03-20T20:26:59Z
TERRY TANG and DEEPTI HAJELA  Associated Press,Brutal NYC attack renews Asian American volunteers' efforts,The vicious assault of a 65-year-old woman while walking to church this week near New York City’s Times Square has heightened already palpable levels of outrage over anti-Asian attacks that escalated with the pandemic,https://abcnews.go.com/US/wireStory/brutal-nyc-attack-renews-asian-american-volunteers-efforts-76804685,2021-04-01T05:04:30Z
AYA BATRAWY Associated Press,Mideast's largest mall operator to expand amid vaccine hopes,The Middle East’s largest operator of malls expects revenue and earnings to climb back to pre-pandemic levels by the end of next year and is moving full steam ahead with plans to develop its biggest mall ever,https://abcnews.go.com/Business/wireStory/mideasts-largest-mall-operator-expand-amid-vaccine-hopes-77092501,2021-04-15T14:43:15Z
Allison Pecorin,Xavier Becerra confirmed as HHS secretary over Republican opposition - ABC News,"<ol><li>Xavier Becerra confirmed as HHS secretary over Republican opposition  ABC News
</li><li>California's Xavier Becerra confirmed as Health and Human Services secretary  Los Angeles Times
</li><li>Senate confirms Xavier Becerra as Biden's HHS secretary …",https://abcnews.go.com/Politics/xavier-becerra-confirmed-hhs-secretary-republican-opposition/story?id=76518625,2021-03-18T17:15:00Z
Patrick Reevell,Putin foe Navalny tests negative for COVID-19: Lawyers,"Russian opposition leader has tested negative for COVID after being moved to prison medical unit for respiratory illness. But has two hernias, lawyers said.",https://abcnews.go.com/International/putin-foe-navalny-tests-negative-covid-19-hernias/story?id=76920199,2021-04-07T19:15:21Z
Dr. L. Nedda Dastmalchi,"With obesity on the rise, the best diet may be tailored to our genes, experts say","With obesity on the rise, the best diet may be tailored to our genes, experts saygo.com",https://abcnews.go.com/Health/obesity-rise-best-diet-tailored-genes-experts/story?id=76606570,2021-04-08T11:06:21Z
The Associated Press,Chicago hospital doctor resigns after improper vaccinations,An executive of a Chicago hospital that improperly gave COVID-19 vaccinations to people outside the area the city asked the hospital to serve resigned,https://abcnews.go.com/Health/wireStory/chicago-hospital-doctor-resigns-improper-vaccinations-76668355,2021-03-25T03:22:29Z
FRANCES D'EMILIO Associated Press,Italy's PM decries 'neglecting' of elderly in vaccine access,Italian Premier Mario Draghi has decried that various interest groups are getting their members COVID-19 vaccines before people older than 80 receive the shots,https://abcnews.go.com/International/wireStory/italys-pm-decries-neglecting-elderly-vaccine-access-76650433,2021-03-24T12:06:50Z
SYLVIE CORBET Associated Press,China calls for closer cooperation on climate change,"Chinese President Xi Jinping called Friday for closer cooperation on combating global change in a video meeting with his German and French counterparts, the official Xinhua News Agency reported",https://abcnews.go.com/International/wireStory/china-calls-closer-cooperation-climate-change-77119743,2021-04-16T16:44:44Z
TERRY SPENCER Associated Press,"Married 66 years, husband, wife die minutes apart of virus",A Florida couple who spent decades as missionaries and ministers died 15 minutes apart of COVID-19,https://abcnews.go.com/Health/wireStory/married-66-years-husband-wife-die-minutes-virus-76589149,2021-03-21T12:32:48Z
ROB GILLIES Associated Press,Ontario imposes provincewide restrictions amid third wave,The leader of Canada’s most populous province is announcing what he calls a province wide shutdown for four weeks because of a third wave of coronavirus infections,https://abcnews.go.com/International/wireStory/ontario-imposes-provincewide-restrictions-amid-wave-76816966,2021-04-01T18:53:07Z
The Associated Press,How major US stock indexes fared Friday,"Stocks rose on Wall Street Friday, erasing the market’s losses from earlier in the week and avoiding a second straight weekly drop for the S&P 500",https://abcnews.go.com/Business/wireStory/major-us-stock-indexes-fared-friday-76712192,2021-03-26T20:47:01Z
BRUCE SCHREINER Associated Press,Kentucky governor looks beyond virus to post-pandemic world,Kentucky Gov. Andy Beshear says he’s holding out hope for bipartisan progress on “kitchen table issues” even though political rancor has increased,https://abcnews.go.com/Health/wireStory/kentucky-governor-virus-post-pandemic-world-77117437,2021-04-16T15:14:49Z
MAURICIO SAVARESE Associated Press,Brazil top court orders probe of Bolsonaro's pandemic steps,Brazil's top court has ordered the Senate to open a probe into President Jair Bolsonaro's response to the COVID-19 crisis hours after ruling that churches can be prevented from reopening during the pandemic,https://abcnews.go.com/International/wireStory/brazil-top-court-orders-probe-bolsonaros-pandemic-steps-76961308,2021-04-09T01:28:10Z
ASHRAF KHALIL Associated Press,Federal low-income housing grant doubles in size this year,"A pandemic-fueled mortgage boom is prompting states to receive nearly $700 million in federal grants from a special program for low-income housing, more than double the amount distributed last year",https://abcnews.go.com/Business/wireStory/federal-low-income-housing-grant-doubles-size-year-76892470,2021-04-06T04:32:57Z
BEN FINLEY Associated Press,3 men charged in Virginia Beach shootings appear in court,Three men charged in shootings that left several people injured along Virginia Beach’s oceanfront have made their first court appearances,https://abcnews.go.com/US/wireStory/men-charged-virginia-beach-shootings-court-76757338,2021-03-29T22:43:45Z
STEPHEN WADE AP Sports Writer,Torch relay for Tokyo Olympics kicks off its 121-day journey,The torch relay for the postponed Tokyo Olympics has begun its 121-day journey across Japan and is headed toward the opening ceremony in Tokyo on July 23,https://abcnews.go.com/Sports/wireStory/torch-relay-tokyo-olympics-kicks-off-121-day-76665975,2021-03-25T04:01:06Z
JAY REEVES Associated Press,Trump-loving Alabama county faces uphill vaccination effort,"Statistics show that Winston County ranks last in terms of people who have been fully vaccinated for COVID-19 in Alabama, which has the country’s lowest inoculation rate",https://abcnews.go.com/Health/wireStory/trump-loving-alabama-county-faces-uphill-vaccination-effort-76947713,2021-04-08T15:16:16Z
The Associated Press,"US to send combined 4 million doses of AstraZeneca COVID-19 vaccine to Mexico, Canada in first export of shots","US to send combined 4 million doses of AstraZeneca COVID-19 vaccine to Mexico, Canada in first export of shots",https://abcnews.go.com/Health/wireStory/us-send-combined-million-doses-astrazeneca-covid-19-76536685,2021-03-18T16:32:12Z
JAKE COYLE AP Film Writer,"The pandemic has upended the Oscars. Good, producers say",Ninety seconds,https://abcnews.go.com/Entertainment/wireStory/pandemic-upended-oscars-good-producers-77114081,2021-04-16T12:10:22Z
TOM ODULA Associated Press,"Tanzania's new president changes policy on COVID-19, media","Tanzania’s new president appears to be taking a new, scientific approach to combat the COVID-19 pandemic",https://abcnews.go.com/Health/wireStory/tanzanias-president-policy-covid-19-media-76911959,2021-04-07T00:28:00Z
MOGOMOTSI MAGOME Associated Press,South Africa bans liquor sales over Easter to prevent surge,South Africa will restrict the sale of alcohol and limit the size of religious and social gatherings over Easter to prevent the holiday from contributing to a new surge of COVID-19,https://abcnews.go.com/International/wireStory/south-africa-bans-liquor-sales-easter-prevent-surge-76775255,2021-03-30T20:01:54Z
MAURICIO SAVARESE Associated Press,"Brazil becomes 2nd nation to top 300,000 COVID-19 deaths","Brazil has topped 300,000 confirmed COVID-19 deaths, becoming the second country to do so amid a spike in infections that has seen the South American country report record death tolls in recent days",https://abcnews.go.com/Health/wireStory/brazil-2nd-nation-top-300000-covid-19-deaths-76665183,2021-03-24T23:57:32Z
DAVID CRARY AP National Writer,Vaccine skepticism runs deep among white evangelicals in US,"A recent photo posted online of the president of the Southern Baptist Convention, America’s largest evangelical denomination, getting the COVID-19 vaccine drew more than 1,100 comments",https://abcnews.go.com/Health/wireStory/vaccine-skepticism-runs-deep-white-evangelicals-us-76882757,2021-04-05T17:48:33Z
